name,description,PCS/SET/DOZ,PRICE PER,,PRICE,PRICE ,UNIT,,,price,,,isHidden,shopId,categoryId
Diamond 1000ML ,( 1 x 120pcs ),120,"  203,390 "," 36,610 ","  240,000 ","  2,000 ",PC,  0.15 ,"  36,000 ","276,000.00","  36,000 ",#REF!,TRUE,158c6191-eb0e-4d49-8411-69e9bdd7b818,158c6191-eb0e-4d49-8411-69e9bdd7b818
Sparkle 1000ML ,( 1 x 120pcs ),120,"  203,390 "," 36,610 ","  240,000 ","  2,000 ",PC,  0.15 ,"  36,000 ","276,000.00","  36,000 ",#REF!,TRUE,158c6191-eb0e-4d49-8411-69e9bdd7b818,158c6191-eb0e-4d49-8411-69e9bdd7b818
Frost 1250ML ,( 1 x 120pcs ),120,"  305,085 "," 54,915 ","  360,000 ","  3,000 ",PC,  0.15 ,"  54,000 ","414,000.00","  54,000 ",#REF!,TRUE,158c6191-eb0e-4d49-8411-69e9bdd7b818,158c6191-eb0e-4d49-8411-69e9bdd7b818
Cake plate , (1 * 30 doz),30,"  78,814 ","  14,186 ","  93,000 ","  3,100 ",DOZ,  0.15 ,"  13,950 ","106,950.00","  13,950 ",#REF!,TRUE,158c6191-eb0e-4d49-8411-69e9bdd7b818,158c6191-eb0e-4d49-8411-69e9bdd7b818
Marvel Plate,( 1 * 20 doz ),20,"  79,661 ","  14,339 ","  94,000 ","  4,700 ",DOZ,  0.15 ,"  14,100 ","108,100.00","  14,100 ",#REF!,TRUE,158c6191-eb0e-4d49-8411-69e9bdd7b818,158c6191-eb0e-4d49-8411-69e9bdd7b818
Plate 25,( 1 * 20 doz ),20,"  58,475 ","  10,525 ","  69,000 ","  3,450 ",DOZ,  0.15 ,"  10,350 ","79,350.00","  10,350 ",#REF!,TRUE,158c6191-eb0e-4d49-8411-69e9bdd7b818,158c6191-eb0e-4d49-8411-69e9bdd7b818
Plate P 23,( 1 * 20 doz ),20,"  64,407 ","  11,593 ","  76,000 ","  3,800 ",DOZ,  0.15 ,"  11,400 ","87,400.00","  11,400 ",#REF!,TRUE,158c6191-eb0e-4d49-8411-69e9bdd7b818,158c6191-eb0e-4d49-8411-69e9bdd7b818
Plate Rice 21,( 1 * 20 doz ),20,"  64,407 ","  11,593 ","  76,000 ","  3,800 ",DOZ,  0.15 ,"  11,400 ","87,400.00","  11,400 ",#REF!,TRUE,158c6191-eb0e-4d49-8411-69e9bdd7b818,158c6191-eb0e-4d49-8411-69e9bdd7b818
Plate Rice 24,( 1 * 20 doz ),20,"  76,271 ","  13,729 ","  90,000 ","  4,500 ",DOZ,  0.15 ,"  13,500 ","103,500.00","  13,500 ",#REF!,TRUE,158c6191-eb0e-4d49-8411-69e9bdd7b818,158c6191-eb0e-4d49-8411-69e9bdd7b818
Partition Plate -0024,( 1 * 10 doz ),10,"  70,339 ","  12,661 ","  83,000 ","  8,300 ",DOZ,  0.15 ,"  12,450 ","95,450.00","  12,450 ",#REF!,TRUE,158c6191-eb0e-4d49-8411-69e9bdd7b818,158c6191-eb0e-4d49-8411-69e9bdd7b818
Partition Plate -0025,( 1 * 10 doz ),10,"  61,017 ","  10,983 ","  72,000 ","  7,200 ",DOZ,  0.15 ,"  10,800 ","82,800.00","  10,800 ",#REF!,TRUE,158c6191-eb0e-4d49-8411-69e9bdd7b818,158c6191-eb0e-4d49-8411-69e9bdd7b818
Round Tray 35,( 1 * 36 pcs ),36,"  25,932 ","  4,668 ","  30,600 ",  850 ,PC,  0.15 ,"  4,590 ","35,190.00","  4,590 ",#REF!,TRUE,158c6191-eb0e-4d49-8411-69e9bdd7b818,158c6191-eb0e-4d49-8411-69e9bdd7b818
Round Tray 40,( 1 * 36 pcs ),36,"  33,559 ","  6,041 ","  39,600 ","  1,100 ",PC,  0.15 ,"  5,940 ","45,540.00","  5,940 ",#REF!,TRUE,158c6191-eb0e-4d49-8411-69e9bdd7b818,158c6191-eb0e-4d49-8411-69e9bdd7b818
Round Tray 45,( 1 * 36 pcs ),36,"  39,661 ","  7,139 ","  46,800 ","  1,300 ",PC,  0.15 ,"  7,020 ","53,820.00","  7,020 ",#REF!,TRUE,158c6191-eb0e-4d49-8411-69e9bdd7b818,158c6191-eb0e-4d49-8411-69e9bdd7b818
Round Tray 50 No.2,( 1 * 36 pcs ),36,"  50,339 ","  9,061 ","  59,400 ","  1,650 ",PC,  0.15 ,"  8,910 ","68,310.00","  8,910 ",#REF!,TRUE,158c6191-eb0e-4d49-8411-69e9bdd7b818,158c6191-eb0e-4d49-8411-69e9bdd7b818
Round/Square party plate & bowl,(1 * 48 sets),48,"  75,254 ","  13,546 ","  88,800 ","  1,850 ",SET,  0.15 ,"  13,320 ","102,120.00","  13,320 ",#REF!,TRUE,158c6191-eb0e-4d49-8411-69e9bdd7b818,158c6191-eb0e-4d49-8411-69e9bdd7b818
Round Tray 50 (P 50),( 1 * 36 pcs ),36,"  61,017 ","  10,983 ","  72,000 ","  2,000 ",PC,  0.15 ,"  10,800 ","82,800.00","  10,800 ",#REF!,TRUE,158c6191-eb0e-4d49-8411-69e9bdd7b818,158c6191-eb0e-4d49-8411-69e9bdd7b818
Maisha Plate,( 1 * 20 doz ),20,"  64,407 ","  11,593 ","  76,000 ","  3,800 ",DOZ,  0.15 ,"  11,400 ","87,400.00","  11,400 ",#REF!,TRUE,158c6191-eb0e-4d49-8411-69e9bdd7b818,158c6191-eb0e-4d49-8411-69e9bdd7b818
Oval Plate,( 1 * 12 doz ),12,"  54,915 ","  9,885 ","  64,800 ","  5,400 ",DOZ,  0.15 ,"  9,720 ","74,520.00","  9,720 ",#REF!,TRUE,158c6191-eb0e-4d49-8411-69e9bdd7b818,158c6191-eb0e-4d49-8411-69e9bdd7b818
Round Party Plate,( 1 * 78 pcs ),78,"  95,847 ","  17,253 ","  113,100 ","  1,450 ",PC,  0.15 ,"  16,965 ","130,065.00","  16,965 ",#REF!,TRUE,158c6191-eb0e-4d49-8411-69e9bdd7b818,158c6191-eb0e-4d49-8411-69e9bdd7b818
Square Party Plate,( 1 * 78 pcs ),78,"  95,847 ","  17,253 ","  113,100 ","  1,450 ",PC,  0.15 ,"  16,965 ","130,065.00","  16,965 ",#REF!,TRUE,158c6191-eb0e-4d49-8411-69e9bdd7b818,158c6191-eb0e-4d49-8411-69e9bdd7b818
Flower Vase,( 1 * 20 pcs ),20,"  62,712 ","  11,288 ","  74,000 ","  3,700 ",PC,  0.15 ,"  11,100 ","85,100.00","  11,100 ",#REF!,TRUE,158c6191-eb0e-4d49-8411-69e9bdd7b818,158c6191-eb0e-4d49-8411-69e9bdd7b818
Hanging Planter - Large,( 1 * 24 pcs ),24,"  37,627 ","  6,773 ","  44,400 ","  1,850 ",PC,  0.15 ,"  6,660 ","51,060.00","  6,660 ",#REF!,TRUE,158c6191-eb0e-4d49-8411-69e9bdd7b818,158c6191-eb0e-4d49-8411-69e9bdd7b818
Hanging Planter - Medium,( 1 * 36 pcs ),36,"  45,763 ","  8,237 ","  54,000 ","  1,500 ",PC,  0.15 ,"  8,100 ","62,100.00","  8,100 ",#REF!,TRUE,158c6191-eb0e-4d49-8411-69e9bdd7b818,158c6191-eb0e-4d49-8411-69e9bdd7b818
Hanging Planter - Small,( 1 * 36 pcs ),36,"  32,034 ","  5,766 ","  37,800 ","  1,050 ",PC,  0.15 ,"  5,670 ","43,470.00","  5,670 ",#REF!,TRUE,158c6191-eb0e-4d49-8411-69e9bdd7b818,158c6191-eb0e-4d49-8411-69e9bdd7b818
Planter 3,(1 * 60 pcs),60,"  40,678 ","  7,322 ","  48,000 ",  800 ,PC,  0.15 ,"  7,200 ","55,200.00","  7,200 ",#REF!,TRUE,158c6191-eb0e-4d49-8411-69e9bdd7b818,158c6191-eb0e-4d49-8411-69e9bdd7b818
Planter 30,( 1 * 10 pcs ),10,"  83,898 ","  15,102 ","  99,000 ","  9,900 ",PC,  0.15 ,"  14,850 ","113,850.00","  14,850 ",#REF!,TRUE,158c6191-eb0e-4d49-8411-69e9bdd7b818,158c6191-eb0e-4d49-8411-69e9bdd7b818
Planter No. 5,( 1 * 20 pcs ),20,"  46,610 ","  8,390 ","  55,000 ","  2,750 ",PC,  0.15 ,"  8,250 ","63,250.00","  8,250 ",#REF!,TRUE,158c6191-eb0e-4d49-8411-69e9bdd7b818,158c6191-eb0e-4d49-8411-69e9bdd7b818
Planter No. 50,( 1 * 4 pcs ),4,"  85,763 ","  15,437 ","  101,200 ","  25,300 ",PC,  0.15 ,"  15,180 ","116,380.00","  15,180 ",#REF!,TRUE,158c6191-eb0e-4d49-8411-69e9bdd7b818,158c6191-eb0e-4d49-8411-69e9bdd7b818
Planter No. 7 with tray,( 1 * 10 pcs ),10,"  55,932 ","  10,068 ","  66,000 ","  6,600 ",PC,  0.15 ,"  9,900 ","75,900.00","  9,900 ",#REF!,TRUE,158c6191-eb0e-4d49-8411-69e9bdd7b818,158c6191-eb0e-4d49-8411-69e9bdd7b818
Square planter 10,( 1 x 30pcs ),30,"  53,390 ","  9,610 ","  63,000 ","  2,100 ",PC,  0.15 ,"  9,450 ","72,450.00","  9,450 ",#REF!,TRUE,158c6191-eb0e-4d49-8411-69e9bdd7b818,158c6191-eb0e-4d49-8411-69e9bdd7b818
Square planter 15,( 1 x 20pcs ),20,"  49,153 ","  8,847 ","  58,000 ","  2,900 ",PC,  0.15 ,"  8,700 ","66,700.00","  8,700 ",#REF!,TRUE,158c6191-eb0e-4d49-8411-69e9bdd7b818,158c6191-eb0e-4d49-8411-69e9bdd7b818
Square planter 20,( 1 x 20pcs ),20,"  74,576 ","  13,424 ","  88,000 ","  4,400 ",PC,  0.15 ,"  13,200 ","101,200.00","  13,200 ",#REF!,TRUE,158c6191-eb0e-4d49-8411-69e9bdd7b818,158c6191-eb0e-4d49-8411-69e9bdd7b818
Square planter 25,( 1 x 12pcs ),12,"  69,661 ","  12,539 ","  82,200 ","  6,850 ",PC,  0.15 ,"  12,330 ","94,530.00","  12,330 ",#REF!,TRUE,158c6191-eb0e-4d49-8411-69e9bdd7b818,158c6191-eb0e-4d49-8411-69e9bdd7b818
Square planter 5,( 1 x 36pcs ),36,"  39,661 ","  7,139 ","  46,800 ","  1,300 ",PC,  0.15 ,"  7,020 ","53,820.00","  7,020 ",#REF!,TRUE,158c6191-eb0e-4d49-8411-69e9bdd7b818,158c6191-eb0e-4d49-8411-69e9bdd7b818
Venetian Planter,( 1 * 24 pcs ),24,"  40,678 ","  7,322 ","  48,000 ","  2,000 ",PC,  0.15 ,"  7,200 ","55,200.00","  7,200 ",#REF!,TRUE,158c6191-eb0e-4d49-8411-69e9bdd7b818,158c6191-eb0e-4d49-8411-69e9bdd7b818
Water Can 10Ltrs ( Round ),( 1 * 12 pcs ),12,"  92,400 ","  16,632 ","  109,032 ","  9,086 ",PC,  0.15 ,"  16,355 ","125,386.80","  16,355 ",#REF!,TRUE,158c6191-eb0e-4d49-8411-69e9bdd7b818,158c6191-eb0e-4d49-8411-69e9bdd7b818
Water Can 10Ltrs ( Square ),( 1 * 12 pcs ),12,"  86,400 ","  15,552 ","  101,952 ","  8,496 ",PC,  0.15 ,"  15,293 ","117,244.80","  15,293 ",#REF!,TRUE,158c6191-eb0e-4d49-8411-69e9bdd7b818,158c6191-eb0e-4d49-8411-69e9bdd7b818
Water Can 10Ltrs ( Square )-Black,( 1 * 12 pcs ),12,"  84,000 ","  15,120 ","  99,120 ","  8,260 ",PC,  0.15 ,"  14,868 ","113,988.00","  14,868 ",#REF!,TRUE,158c6191-eb0e-4d49-8411-69e9bdd7b818,158c6191-eb0e-4d49-8411-69e9bdd7b818
Centre Table,( 1 * 6 pcs ),6,"  100,678 ","  18,122 ","  118,800 ","  19,800 ",PC ,  0.15 ,"  17,820 ","136,620.00","  17,820 ",#REF!,TRUE,158c6191-eb0e-4d49-8411-69e9bdd7b818,158c6191-eb0e-4d49-8411-69e9bdd7b818
Croma Delux Table (Steel Pipe),( 1 * 1 pc ),1,"  63,559 ","  11,441 ","  75,000 ","  75,000 ",PC,  0.15 ,"  11,250 ","86,250.00","  11,250 ",#REF!,TRUE,158c6191-eb0e-4d49-8411-69e9bdd7b818,158c6191-eb0e-4d49-8411-69e9bdd7b818
Croma Table (Steel Pipe),( 1 * 1 pc ),1,"  42,373 ","  7,627 ","  50,000 ","  50,000 ",PC,  0.15 ,"  7,500 ","57,500.00","  7,500 ",#REF!,TRUE,158c6191-eb0e-4d49-8411-69e9bdd7b818,158c6191-eb0e-4d49-8411-69e9bdd7b818
Dining Table Six Seater Angular,( 1 * 1 pc ),1,"  41,949 ","  7,551 ","  49,500 ","  49,500 ",PC,  0.15 ,"  7,425 ","56,925.00","  7,425 ",#REF!,TRUE,158c6191-eb0e-4d49-8411-69e9bdd7b818,158c6191-eb0e-4d49-8411-69e9bdd7b818
Diplomate coffee table,( 1 * 1 pc ),1,"  12,203 ","  2,197 ","  14,400 ","  14,400 ",PC,  0.15 ,"  2,160 ","16,560.00","  2,160 ",#REF!,TRUE,158c6191-eb0e-4d49-8411-69e9bdd7b818,158c6191-eb0e-4d49-8411-69e9bdd7b818
Diplomate Coffee table (Coffee Small),( 1 * 1 pc ),1,"  9,322 ","  1,678 ","  11,000 ","  11,000 ",PC,  0.15 ,"  1,650 ","12,650.00","  1,650 ",#REF!,TRUE,158c6191-eb0e-4d49-8411-69e9bdd7b818,158c6191-eb0e-4d49-8411-69e9bdd7b818
Coffee Table -Wood,( 1 * 1 Set ),1,"  76,271 ","  13,729 ","  90,000 ","  90,000 ",SET,  0.15 ,"  13,500 ","103,500.00","  13,500 ",#REF!,TRUE,158c6191-eb0e-4d49-8411-69e9bdd7b818,158c6191-eb0e-4d49-8411-69e9bdd7b818
High Stool-21,( 1 * 24 pcs ),24,"  130,169 ","  23,431 ","  153,600 ","  6,400 ",PC,  0.15 ,"  23,040 ","176,640.00","  23,040 ",#REF!,TRUE,158c6191-eb0e-4d49-8411-69e9bdd7b818,158c6191-eb0e-4d49-8411-69e9bdd7b818
Rolex Stool,( 1 * 1 pcs ),1,"  4,831 ",  869 ,"  5,700 ","  5,700 ",PC,  0.15 ,  855 ,"6,555.00",  855 ,#REF!,TRUE,158c6191-eb0e-4d49-8411-69e9bdd7b818,158c6191-eb0e-4d49-8411-69e9bdd7b818
Mkeka Stool,( 1 * 25 pcs ),25,"  152,542 ","  27,458 ","  180,000 "," 7,200 ",PC,  0.15 ,"  27,000 ","207,000.00","  27,000 ",#REF!,TRUE,158c6191-eb0e-4d49-8411-69e9bdd7b818,158c6191-eb0e-4d49-8411-69e9bdd7b818
Sofa set ( 5 seater ),( 1 * 1 pc ),1,"  167,797 ","  30,203 ","  198,000 ","  198,000 ",PC,  0.15 ,"  29,700 ","227,700.00","  29,700 ",#REF!,TRUE,158c6191-eb0e-4d49-8411-69e9bdd7b818,158c6191-eb0e-4d49-8411-69e9bdd7b818
Table - Round Party angular,( 1 * 1 pc ),1,"  33,559 ","  6,041 ","  39,600 ","  39,600 ",PC,  0.15 ,"  5,940 ","45,540.00","  5,940 ",#REF!,TRUE,158c6191-eb0e-4d49-8411-69e9bdd7b818,158c6191-eb0e-4d49-8411-69e9bdd7b818
Table - Senetor ( Oval ),( 1 * 1 pc ),1,"  31,695 ","  5,705 ","  37,400 ","  37,400 ",PC,  0.15 ,"  5,610 ","43,010.00","  5,610 ",#REF!,TRUE,158c6191-eb0e-4d49-8411-69e9bdd7b818,158c6191-eb0e-4d49-8411-69e9bdd7b818
Table - Super Senetor (Angular Legs),( 1 * 1 pc ),1,"  37,754 ","  6,796 ","  44,550 ","  44,550 ",PC,  0.15 ,"  6,683 ","51,232.50","  6,683 ",#REF!,TRUE,158c6191-eb0e-4d49-8411-69e9bdd7b818,158c6191-eb0e-4d49-8411-69e9bdd7b818
Table - Ultimate (Square),( 1 * 1 pc ),1,"  30,763 ","  5,537 ","  36,300 ","  36,300 ",PC,  0.15 ,"  5,445 ","41,745.00","  5,445 ",#REF!,TRUE,158c6191-eb0e-4d49-8411-69e9bdd7b818,158c6191-eb0e-4d49-8411-69e9bdd7b818
Ultimate Coffee Table,( 1 * 24 pcs ),24,"  167,797 ","  30,203 ","  198,000 ","  8,250 ",PC,  0.15 ,"  29,700 ","227,700.00","  29,700 ",#REF!,TRUE,158c6191-eb0e-4d49-8411-69e9bdd7b818,158c6191-eb0e-4d49-8411-69e9bdd7b818
Lucky Lady Lader (Step Stool),( 1 * 12 pcs ),12,"  167,797 ","  30,203 ","  198,000 ","  16,500 ",PC,  0.15 ,"  29,700 ","227,700.00","  29,700 ",#REF!,TRUE,158c6191-eb0e-4d49-8411-69e9bdd7b818,158c6191-eb0e-4d49-8411-69e9bdd7b818
Ananas Jug,( 1 * 24 pcs ),24,"  38,644 ","  6,956 ","  45,600 ","  1,900 ",PC,  0.15 ,"  6,840 ","52,440.00","  6,840 ",#REF!,TRUE,158c6191-eb0e-4d49-8411-69e9bdd7b818,158c6191-eb0e-4d49-8411-69e9bdd7b818
Apple Glass Pitcher G 13006 ,( 1 * 12 pcs ),12,"  45,763 ","  8,237 ","  54,000 ","  4,500 ",PC,  0.15 ,"  8,100 ","62,100.00","  8,100 ",#REF!,TRUE,158c6191-eb0e-4d49-8411-69e9bdd7b818,158c6191-eb0e-4d49-8411-69e9bdd7b818
APPLE JAR 1450ML,( 1 * 24 pcs ),24,"  40,678 ","  7,322 ","  48,000 ","  2,000 ",PC,  0.15 ,"  7,200 ","55,200.00","  7,200 ",#REF!,TRUE,158c6191-eb0e-4d49-8411-69e9bdd7b818,158c6191-eb0e-4d49-8411-69e9bdd7b818
Apple Mug,( 1 * 10 doz ),10,"  41,102 ","  7,398 ","  48,500 ","  4,850 ",DOZ,  0.15 ,"  7,275 ","55,775.00","  7,275 ",#REF!,TRUE,158c6191-eb0e-4d49-8411-69e9bdd7b818,158c6191-eb0e-4d49-8411-69e9bdd7b818
Birika Large,( 1 * 24 pcs ),24,"  43,200 ","  7,776 ","  50,976 ","  2,124 ",PC,  0.15 ,"  7,646 ","58,622.40","  7,646 ",#REF!,TRUE,158c6191-eb0e-4d49-8411-69e9bdd7b818,158c6191-eb0e-4d49-8411-69e9bdd7b818
Birika Medium,( 1 * 30 pcs ),30,"  44,746 ","  8,054 ","  52,800 ","  1,760 ",PC,  0.15 ,"  7,920 ","60,720.00","  7,920 ",#REF!,TRUE,158c6191-eb0e-4d49-8411-69e9bdd7b818,158c6191-eb0e-4d49-8411-69e9bdd7b818
Birika small,( 1 * 36 pcs ),36,"  50,339 ","  9,061 ","  59,400 ","  1,650 ",PC,  0.15 ,"  8,910 ","68,310.00","  8,910 ",#REF!,TRUE,158c6191-eb0e-4d49-8411-69e9bdd7b818,158c6191-eb0e-4d49-8411-69e9bdd7b818
Blownware Type BW01-9 Swiss,1X6x8OUTERS,48,"  48,814 ","  8,786 ","  57,600 ","  1,200 ",PC,  0.15 ,"  8,640 ","66,240.00","  8,640 ",#REF!,TRUE,158c6191-eb0e-4d49-8411-69e9bdd7b818,158c6191-eb0e-4d49-8411-69e9bdd7b818
Blownware Type BW02-11 Bamboo,1X6x8OUTERS,48,"  36,610 ","  6,590 ","  43,200 ",  900 ,PC,  0.15 ,"  6,480 ","49,680.00","  6,480 ",#REF!,TRUE,158c6191-eb0e-4d49-8411-69e9bdd7b818,158c6191-eb0e-4d49-8411-69e9bdd7b818
Blownware Type BW06-11 Rocks,1X6x8OUTERS,48,"  36,610 ","  6,590 ","  43,200 ",  900 ,PC,  0.15 ,"  6,480 ","49,680.00","  6,480 ",#REF!,TRUE,158c6191-eb0e-4d49-8411-69e9bdd7b818,158c6191-eb0e-4d49-8411-69e9bdd7b818
Blownware Type BW53-11 Illusion,1X6x8OUTERS,48,"  50,847 ","  9,153 ","  60,000 ","  1,250 ",PC,  0.15 ,"  9,000 ","69,000.00","  9,000 ",#REF!,TRUE,158c6191-eb0e-4d49-8411-69e9bdd7b818,158c6191-eb0e-4d49-8411-69e9bdd7b818
Blownware Type BW53-11 Illusion,1X6x12OUTERS,72,"  76,271 ","  13,729 ","  90,000 ","  1,250 ",PC,  0.15 ,"  13,500 ","103,500.00","  13,500 ",#REF!,TRUE,158c6191-eb0e-4d49-8411-69e9bdd7b818,158c6191-eb0e-4d49-8411-69e9bdd7b818
Cappuccino Mug,( 1 * 18 doz ),18,"  57,966 ","  10,434 ","  68,400 ","  3,800 ",DOZ,  0.15 ,"  10,260 ","78,660.00","  10,260 ",#REF!,TRUE,158c6191-eb0e-4d49-8411-69e9bdd7b818,158c6191-eb0e-4d49-8411-69e9bdd7b818
Ceramic - Juice Jug ,( 1 * 12 pcs ),12,"  40,678 ","  7,322 ","  48,000 ","  4,000 ",PC,  0.15 ,"  7,200 ","55,200.00","  7,200 ",#REF!,TRUE,158c6191-eb0e-4d49-8411-69e9bdd7b818,158c6191-eb0e-4d49-8411-69e9bdd7b818
Ceramic Juice Jug with 4 glasses,(1 * 12 sets),12,"  81,356 ","  14,644 ","  96,000 ","  8,000 ",SET,  0.15 ,"  14,400 ","110,400.00","  14,400 ",#REF!,TRUE,158c6191-eb0e-4d49-8411-69e9bdd7b818,158c6191-eb0e-4d49-8411-69e9bdd7b818
Chibuku,(1 * 120 pcs),120,"  40,678 ","  7,322 ","  48,000 ",  400 ,PC,  0.15 ,"  7,200 ","55,200.00","  7,200 ",#REF!,TRUE,158c6191-eb0e-4d49-8411-69e9bdd7b818,158c6191-eb0e-4d49-8411-69e9bdd7b818
Chibuku 2,(1 * 120 pcs),120,"  40,678 ","  7,322 ","  48,000 ",  400 ,PC,  0.15 ,"  7,200 ","55,200.00","  7,200 ",#REF!,TRUE,158c6191-eb0e-4d49-8411-69e9bdd7b818,158c6191-eb0e-4d49-8411-69e9bdd7b818
Chibuku 3,(1 * 100 pcs),100,"  55,085 ","  9,915 ","  65,000 ",  650 ,PC,  0.15 ,"  9,750 ","74,750.00","  9,750 ",#REF!,TRUE,158c6191-eb0e-4d49-8411-69e9bdd7b818,158c6191-eb0e-4d49-8411-69e9bdd7b818
Chibuku 750ML,(1 * 120 pcs),120,"  40,678 ","  7,322 ","  48,000 ",  400 ,PC,  0.15 ,"  7,200 ","55,200.00","  7,200 ",#REF!,TRUE,158c6191-eb0e-4d49-8411-69e9bdd7b818,158c6191-eb0e-4d49-8411-69e9bdd7b818
Crown Jug - Big,( 1 * 24 pcs ),24,"  40,800 ","  7,344 ","  48,144 ","  2,006 ",PC,  0.15 ,"  7,222 ","55,365.60","  7,222 ",#REF!,TRUE,158c6191-eb0e-4d49-8411-69e9bdd7b818,158c6191-eb0e-4d49-8411-69e9bdd7b818
Crown Jug - Small,( 1 * 36 pcs ),36,"  47,288 ","  8,512 ","  55,800 ","  1,550 ",PC,  0.15 ,"  8,370 ","64,170.00","  8,370 ",#REF!,TRUE,158c6191-eb0e-4d49-8411-69e9bdd7b818,158c6191-eb0e-4d49-8411-69e9bdd7b818
Crystal Jug,( 1 * 12 pcs ),12,"  25,424 ","  4,576 ","  30,000 ","  2,500 ",PC,  0.15 ,"  4,500 ","34,500.00","  4,500 ",#REF!,TRUE,158c6191-eb0e-4d49-8411-69e9bdd7b818,158c6191-eb0e-4d49-8411-69e9bdd7b818
Crystal Jug (Plastic),(1 * 36 pcs),36,"  79,322 ","  14,278 ","  93,600 ","  2,600 ",PC,  0.15 ,"  14,040 ","107,640.00","  14,040 ",#REF!,TRUE,158c6191-eb0e-4d49-8411-69e9bdd7b818,158c6191-eb0e-4d49-8411-69e9bdd7b818
Cup # 7,( 1 * 45 doz ),45,"  76,271 ","  13,729 ","  90,000 ","  2,000 ",DOZ,  0.15 ,"  13,500 ","103,500.00","  13,500 ",#REF!,TRUE,158c6191-eb0e-4d49-8411-69e9bdd7b818,158c6191-eb0e-4d49-8411-69e9bdd7b818
Cup # 8,( 1 * 54 doz ),54,"  141,864 ","  25,536 ","  167,400 ","  3,100 ",DOZ,  0.15 ,"  25,110 ","192,510.00","  25,110 ",#REF!,TRUE,158c6191-eb0e-4d49-8411-69e9bdd7b818,158c6191-eb0e-4d49-8411-69e9bdd7b818
Cup # 9,( 1 * 18 doz ),18,"  45,763 ","  8,237 ","  54,000 ","  3,000 ",DOZ,  0.15 ,"  8,100 ","62,100.00","  8,100 ",#REF!,TRUE,158c6191-eb0e-4d49-8411-69e9bdd7b818,158c6191-eb0e-4d49-8411-69e9bdd7b818
Cup # 104,( 1 * 18 doz ),18,"  64,068 ","  11,532 ","  75,600 ","  4,200 ",DOZ,  0.15 ,"  11,340 ","86,940.00","  11,340 ",#REF!,TRUE,158c6191-eb0e-4d49-8411-69e9bdd7b818,158c6191-eb0e-4d49-8411-69e9bdd7b818
kahawa cup,( 1 * 30 doz ),30,"  48,814 ","  8,786 ","  57,600 ","  1,920 ",DOZ,  0.15 ,"  8,640 ","66,240.00","  8,640 ",#REF!,TRUE,158c6191-eb0e-4d49-8411-69e9bdd7b818,158c6191-eb0e-4d49-8411-69e9bdd7b818
Kashata Cup,( 1 * 36 doz ),36,"  54,915 ","  9,885 ","  64,800 ","  1,800 ",DOZ,  0.15 ,"  9,720 ","74,520.00","  9,720 ",#REF!,TRUE,158c6191-eb0e-4d49-8411-69e9bdd7b818,158c6191-eb0e-4d49-8411-69e9bdd7b818
Delux Jug with 4 glasses,(1 * 60 pcs),60,"  106,780 ","  19,220 ","  126,000 ","  2,100 ",SET,  0.15 ,"  18,900 ","144,900.00","  18,900 ",#REF!,TRUE,158c6191-eb0e-4d49-8411-69e9bdd7b818,158c6191-eb0e-4d49-8411-69e9bdd7b818
Diamond Jug with 2 glass,(1 * 24 sets),24,"  50,847 ","  9,153 ","  60,000 ","  2,500 ",SET,  0.15 ,"  9,000 ","69,000.00","  9,000 ",#REF!,TRUE,158c6191-eb0e-4d49-8411-69e9bdd7b818,158c6191-eb0e-4d49-8411-69e9bdd7b818
Dole Glass,( 1 * 12 doz ),12,"  51,864 ","  9,336 ","  61,200 ","  5,100 ",DOZ,  0.15 ,"  9,180 ","70,380.00","  9,180 ",#REF!,TRUE,158c6191-eb0e-4d49-8411-69e9bdd7b818,158c6191-eb0e-4d49-8411-69e9bdd7b818
Flower Jug,( 1 * 60 pcs ),60,"  50,847 ","  9,153 ","  60,000 ","  1,000 ",PC,  0.15 ,"  9,000 ","69,000.00","  9,000 ",#REF!,TRUE,158c6191-eb0e-4d49-8411-69e9bdd7b818,158c6191-eb0e-4d49-8411-69e9bdd7b818
Football Jug,( 1 * 60 pcs ),60,"  71,186 ","  12,814 ","  84,000 ","  1,400 ",PC,  0.15 ,"  12,600 ","96,600.00","  12,600 ",#REF!,TRUE,158c6191-eb0e-4d49-8411-69e9bdd7b818,158c6191-eb0e-4d49-8411-69e9bdd7b818
Football Jug (transperant),( 1 * 60 pcs ),60,"  71,186 ","  12,814 ","  84,000 ","  1,400 ",PC,  0.15 ,"  12,600 ","96,600.00","  12,600 ",#REF!,TRUE,158c6191-eb0e-4d49-8411-69e9bdd7b818,158c6191-eb0e-4d49-8411-69e9bdd7b818
Football Mug,( 1 * 30 doz ),30,"  112,373 ","  20,227 ","  132,600 ","  4,420 ",DOZ,  0.15 ,"  19,890 ","152,490.00","  19,890 ",#REF!,TRUE,158c6191-eb0e-4d49-8411-69e9bdd7b818,158c6191-eb0e-4d49-8411-69e9bdd7b818
Footer Type FT03-7 Kimbarley,1X6x12OUTERS,72,"  79,322 ","  14,278 ","  93,600 ","  1,300 ",PC,  0.15 ,"  14,040 ","107,640.00","  14,040 ",#REF!,TRUE,158c6191-eb0e-4d49-8411-69e9bdd7b818,158c6191-eb0e-4d49-8411-69e9bdd7b818
